,backers_count,blurb,category.color,category.id,category.name,category.parent_id,category.position,category.slug,category.urls.web.discover,converted_pledged_amount,country,created_at,creator.avatar.medium,creator.avatar.small,creator.avatar.thumb,creator.chosen_currency,creator.id,creator.is_registered,creator.name,creator.slug,creator.urls.api.user,creator.urls.web.user,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,location.country,location.displayable_name,location.id,location.is_root,location.localized_name,location.name,location.short_name,location.slug,location.state,location.type,location.urls.api.nearby_projects,location.urls.web.discover,location.urls.web.location,name,photo.1024x576,photo.1536x864,photo.ed,photo.full,photo.key,photo.little,photo.med,photo.small,photo.thumb,pledged,profile.background_color,profile.background_image_attributes.id,profile.background_image_attributes.image_urls.baseball_card,profile.background_image_attributes.image_urls.default,profile.background_image_opacity,profile.blurb,profile.feature_image_attributes.image_urls.baseball_card,profile.feature_image_attributes.image_urls.default,profile.id,profile.link_background_color,profile.link_text,profile.link_text_color,profile.link_url,profile.name,profile.project_id,profile.should_show_feature_image_section,profile.show_feature_image,profile.state,profile.state_changed_at,profile.text_color,slug,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls.web.project,urls.web.rewards,usd_pledged,usd_type
0,26,Operation Rescue is a multifunctional app that will help pets in shelters find a new home.,6526716,332,Apps,16.0,2,technology/apps,http://www.kickstarter.com/discover/categories/technology/apps,11279,DE,2017-04-20 16:12:50,https://ksr-ugc.imgix.net/assets/016/341/657/aeb0bdb1c15a6722e4d0042dc0f2eeb5_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1492769420&auto=format&frame=1&q=92&s=be0f3bb630535c558b488ab35d2e9a19,https://ksr-ugc.imgix.net/assets/016/341/657/aeb0bdb1c15a6722e4d0042dc0f2eeb5_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1492769420&auto=format&frame=1&q=92&s=be0f3bb630535c558b488ab35d2e9a19,https://ksr-ugc.imgix.net/assets/016/341/657/aeb0bdb1c15a6722e4d0042dc0f2eeb5_original.jpg?ixlib=rb-2.0.0&w=40&h=40&fit=crop&v=1492769420&auto=format&frame=1&q=92&s=77a116bfba8449c2d74756d97f4c1a3f,,79853007,,Operation Rescue,,https://api.kickstarter.com/v1/users/79853007?signature=1559026166.3c304a99265da31dd34337b6ff411966bf6b977e,https://www.kickstarter.com/profile/79853007,EUR,¢æ,False,USD,1496263411,False,1.12155025,10000.0,1264131587,False,2017-05-01 20:43:31,DE,"Langenfeld, Germany",670160,False,Langenfeld,Langenfeld,"Langenfeld, Germany",langenfeld-gemeinde-langenfeld-de,North Rhine-Westphalia,Town,https://api.kickstarter.com/v1/discover?signature=1559008527.6a0ea6fd0791b23e125ea1ef6ea6d9fd3bd048b3&woe_id=670160,https://www.kickstarter.com/discover/places/langenfeld-gemeinde-langenfeld-de,https://www.kickstarter.com/locations/langenfeld-gemeinde-langenfeld-de,Operation Rescue App - Europe,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=1024&h=576&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=a671b4e067f22c978efc642e6defb02c,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=accd57c5f5d0200ccf65b2160f46e563,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=352&h=198&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=bd0eac9146e1260c8a3ebfb5ac7bdf6a,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=3495e2fd36344b50b943f7cd684bbb49,assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=208&h=117&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=f0c2b2f1a5b289313f14a9d0951f624b,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=272&h=153&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=237226e84698f7537b84a98a887779e8,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=160&h=90&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=648a54d67f69eff329546d0e7748a84e,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=ff6452133e44b5fbc12e41837a52dd1e,10092.0,4dd0c8,,,,0.8,Operation Rescue is a multifunctional app that will help pets in shelters find a new home.,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=3495e2fd36344b50b943f7cd684bbb49,https://ksr-ugc.imgix.net/assets/016/331/917/bc1c7bb2e575f33818a916f1d05d1a32_original.png?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1493484809&auto=format&frame=1&q=92&s=accd57c5f5d0200ccf65b2160f46e563,2969270,dce0e2,Weiter so!,,https://www.operationrescue.eu,Operation Rescue App - Europe,2969270,True,False,active,2017-06-01 21:11:27,ffffff,operation-rescue-app-europe,True,False,successful,2017-05-31 20:43:31,1.08960355,https://www.kickstarter.com/projects/79853007/operation-rescue-app-europe?ref=discovery_category_newest,https://www.kickstarter.com/projects/79853007/operation-rescue-app-europe/rewards,10996.2790266,international
1,2,We are developing a pioneer social travel site with unique couchsurfing service to help people get to their dream destinations.,6526716,342,Web,16.0,15,technology/web,http://www.kickstarter.com/discover/categories/technology/web,1267,GB,2015-05-06 19:01:05,https://ksr-ugc.imgix.net/assets/009/871/091/bf1b3bdafd2b3161245769d11e2f4b9b_original.JPG?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461640120&auto=format&frame=1&q=92&s=4a55f794f85e755a6aca1137bc46698b,https://ksr-ugc.imgix.net/assets/009/871/091/bf1b3bdafd2b3161245769d11e2f4b9b_original.JPG?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461640120&auto=format&frame=1&q=92&s=4a55f794f85e755a6aca1137bc46698b,https://ksr-ugc.imgix.net/assets/009/871/091/bf1b3bdafd2b3161245769d11e2f4b9b_original.JPG?ixlib=rb-2.0.0&w=40&h=40&fit=crop&v=1461640120&auto=format&frame=1&q=92&s=b7419cdaf02c93297223e27ab64441ec,,284246172,,Optimal Benefit LTD,,https://api.kickstarter.com/v1/users/284246172?signature=1559028902.42851603a3bbc5d0ac20b7b2dcdc5a9cb17c7fbf,https://www.kickstarter.com/profile/284246172,GBP,,False,USD,1434720307,False,1.27343275,15000.0,1451380126,False,2015-05-20 13:25:07,GB,"Banbury, UK",11752,False,Banbury,Banbury,"Banbury, UK",banbury-gb,England,Town,https://api.kickstarter.com/v1/discover?signature=1558997156.3b1e4cadd2fb551b2f0366d70f530ecfecfa9ef5&woe_id=11752,https://www.kickstarter.com/discover/places/banbury-gb,https://www.kickstarter.com/locations/banbury-gb,"The Travel Circle - Different destinations, same way",https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=1024&h=576&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=36f760d926a8ecd3683f073b2313d1a7,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=797cbc042af0fd3ffcbb0192ad8da4ad,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=352&h=198&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=7d49a7a2b3c9af7cb7ed740e0867f5a8,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=001ff4c58de168e1419cb9de9f235eb7,assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=208&h=117&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=9ed3ec9b86913a0885b64a3a39b77720,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=272&h=153&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=92edd5414f97f73451f51f3a50018776,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=160&h=90&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=f79919ae3f3bd5bb29f4ce4ae82b513c,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=ed5bd7373745681b46161ea10efc2188,798.0,,,,,0.8,,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=001ff4c58de168e1419cb9de9f235eb7,https://ksr-ugc.imgix.net/assets/012/130/247/516785a1e3ebaecdf636181fde974106_original.png?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463738085&auto=format&frame=1&q=92&s=797cbc042af0fd3ffcbb0192ad8da4ad,1884138,,,,,,1884138,True,False,inactive,2015-05-06 19:01:05,,the-travel-circle-different-destinations-same-way,False,False,failed,2015-06-19 13:25:07,1.56426713,https://www.kickstarter.com/projects/284246172/the-travel-circle-different-destinations-same-way?ref=discovery_category_newest,https://www.kickstarter.com/projects/284246172/the-travel-circle-different-destinations-same-way/rewards,1248.28516974,international
2,49,Buzzarm is a smart warning device with an active anti-theft system that prevents pickpocketing. Invented in Ukraine for safer living.,6526716,337,Gadgets,16.0,7,technology/gadgets,http://www.kickstarter.com/discover/categories/technology/gadgets,2116,US,2015-10-29 07:57:02,https://ksr-ugc.imgix.net/assets/010/185/780/98a66072736c09a9afe9b771b7404598_original.png?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461672445&auto=format&frame=1&q=92&s=48fb6d20192c446604608f279b601011,https://ksr-ugc.imgix.net/assets/010/185/780/98a66072736c09a9afe9b771b7404598_original.png?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461672445&auto=format&frame=1&q=92&s=48fb6d20192c446604608f279b601011,https://ksr-ugc.imgix.net/assets/010/185/780/98a66072736c09a9afe9b771b7404598_original.png?ixlib=rb-2.0.0&w=40&h=40&fit=crop&v=1461672445&auto=format&frame=1&q=92&s=8a864cb69f8ce86c38d16cea731db94e,,482352743,,Antarit,,https://api.kickstarter.com/v1/users/482352743?signature=1559027341.20a8d2e227dd1668528452dc6b089572a4537c64,https://www.kickstarter.com/profile/482352743,USD,$,True,USD,1450193915,False,1.0,50000.0,581240701,False,2015-11-05 15:38:35,US,"Wilmington, DE",2521358,False,Wilmington,Wilmington,"Wilmington, DE",wilmington-de,DE,Town,https://api.kickstarter.com/v1/discover?signature=1558997061.2dbbe61c266285859186f9139e39dd8a35568c92&woe_id=2521358,https://www.kickstarter.com/discover/places/wilmington-de,https://www.kickstarter.com/locations/wilmington-de,BUZZARM: World's First Smart Guard For Wallets,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1024&h=576&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=1db5a6a863ac0f21c925bc7c6acfe139,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=1384fea54da271eef871b1a925382572,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=352&h=198&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=38bb99c7886e8cd74581d3b2cc32bb6e,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=50fb5c51612aa0beba8e6d9a3e95ab70,assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=208&h=117&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=8c9bcaa387f961d4da02a410ac206e07,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=272&h=153&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=41f394b4c8f16be60e12c7038ae38959,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=160&h=90&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=89ded7e05dd1507923df52c75f124cb0,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=2d81bbc53ce8e94de4632d290da290b0,2116.0,,,,,0.8,,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=50fb5c51612aa0beba8e6d9a3e95ab70,https://ksr-ugc.imgix.net/assets/012/292/329/29e784b99b8c2d8d0b24136bb040e339_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463752088&auto=format&frame=1&q=92&s=1384fea54da271eef871b1a925382572,2199225,,,,,,2199225,True,False,inactive,2015-10-29 07:57:02,,buzzarm-worlds-first-smart-guard-for-wallets,False,False,failed,2015-12-15 15:38:35,1.0,https://www.kickstarter.com/projects/482352743/buzzarm-worlds-first-smart-guard-for-wallets?ref=discovery_category_newest,https://www.kickstarter.com/projects/482352743/buzzarm-worlds-first-smart-guard-for-wallets/rewards,2116.0,international
3,10,"Gain a fresh vision of your place in time and space as you interact with this dynamic integration of clock, calendar and historic time",6526716,51,Software,16.0,11,technology/software,http://www.kickstarter.com/discover/categories/technology/software,2702,US,2014-01-26 02:32:50,https://ksr-ugc.imgix.net/assets/008/356/541/f2df9e4217232c1bb22cb6fa72ff125a_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461519217&auto=format&frame=1&q=92&s=97e52b7b710b1259b2e0664bff7cf1a2,https://ksr-ugc.imgix.net/assets/008/356/541/f2df9e4217232c1bb22cb6fa72ff125a_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1461519217&auto=format&frame=1&q=92&s=97e52b7b710b1259b2e0664bff7cf1a2,https://ksr-ugc.imgix.net/assets/008/356/541/f2df9e4217232c1bb22cb6fa72ff125a_original.jpg?ixlib=rb-2.0.0&w=40&h=40&fit=crop&v=1461519217&auto=format&frame=1&q=92&s=4f46af3b91547b53fec8dea447a81c8c,,792978099,,John T Merritt,,https://api.kickstarter.com/v1/users/792978099?signature=1559028138.d4d5d1ec967805bb8347cdfb9547497e4c668730,https://www.kickstarter.com/profile/792978099,USD,$,True,USD,1403809597,False,1.0,45000.0,564011842,False,2014-05-12 19:06:37,US,"Eureka Springs, AR",2400634,False,Eureka Springs,Eureka Springs,"Eureka Springs, AR",eureka-springs-ar,AR,Town,https://api.kickstarter.com/v1/discover?signature=1558997482.13c4c09706ddf9dff561f61493ad714a337dc77e&woe_id=2400634,https://www.kickstarter.com/discover/places/eureka-springs-ar,https://www.kickstarter.com/locations/eureka-springs-ar,contimeuum: illuminating the passages of life,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1024&h=576&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=fcb9630355fbb42a9dcbc82ffa880968,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=80e7d646341348acf176ea26cdb2b791,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=352&h=198&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=1ca64fa6dc7fe24e33571848cf034b48,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=76a98c0e48a23d23a62c4be261fd396b,assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=208&h=117&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=e718ca7f1a85d0664bc59900558a1d90,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=272&h=153&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=1836feefbdbcaab1f5dbf22ac626e6e7,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=160&h=90&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=5d65d09e209a0054e00e6c06da0ea462,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=1ebe93a02fc26ddaa0ccd259018a53d6,2702.0,,,,,0.8,,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=76a98c0e48a23d23a62c4be261fd396b,https://ksr-ugc.imgix.net/assets/011/641/677/c80a0be17b3a43e639b3f35538d381ba_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1463686109&auto=format&frame=1&q=92&s=80e7d646341348acf176ea26cdb2b791,864291,,,,,,864291,True,False,inactive,2015-03-09 15:44:07,,contimeuum-illuminating-the-passages-of-life,False,False,failed,2014-06-26 19:06:37,1.0,https://www.kickstarter.com/projects/792978099/contimeuum-illuminating-the-passages-of-life?ref=discovery_category_newest,https://www.kickstarter.com/projects/792978099/contimeuum-illuminating-the-passages-of-life/rewards,2702.0,international
4,4,First relationship app for spontaneous video stories creation. Storytelling has never been so easy!,6526716,332,Apps,16.0,2,technology/apps,http://www.kickstarter.com/discover/categories/technology/apps,296,SG,2017-02-10 05:25:15,https://ksr-ugc.imgix.net/assets/015/458/139/0f87ca200d8fb319e4e80791d8226546_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1486704699&auto=format&frame=1&q=92&s=a2f7b04b105466f21f5bbdc9d10118fb,https://ksr-ugc.imgix.net/assets/015/458/139/0f87ca200d8fb319e4e80791d8226546_original.jpg?ixlib=rb-2.0.0&w=160&h=160&fit=crop&v=1486704699&auto=format&frame=1&q=92&s=a2f7b04b105466f21f5bbdc9d10118fb,https://ksr-ugc.imgix.net/assets/015/458/139/0f87ca200d8fb319e4e80791d8226546_original.jpg?ixlib=rb-2.0.0&w=40&h=40&fit=crop&v=1486704699&auto=format&frame=1&q=92&s=81953931666012f28ef9d4b8548927a3,,1399455738,,Van Tran (deleted),,https://api.kickstarter.com/v1/users/1399455738?signature=1559026552.0734dc5549b1ef183bd86bd28e3d2761e98c5bee,https://www.kickstarter.com/profile/1399455738,SGD,$,True,USD,1492393606,False,0.72812264,10000.0,1706559259,False,2017-03-18 01:46:46,SG,"Singapore, Singapore",1062617,False,Singapore,Singapore,"Singapore, Singapore",singapore-sg,Central Singapore,Town,https://api.kickstarter.com/v1/discover?signature=1558997060.ab42280e68815a1d3a0a70ce6dacd7ad8072bbc5&woe_id=1062617,https://www.kickstarter.com/discover/places/singapore-sg,https://www.kickstarter.com/locations/singapore-sg,SHIP'D: Ultimate Storytelling App For Two,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1024&h=576&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=190c2c699d04eca2370095cedf9fa273,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=8da146de3e5f853f6a34f4314925b587,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=352&h=198&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=628e2ae47c6c15682c1c1ae45b86b927,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=4358b890a60ce81d596055863cf19b1e,assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=208&h=117&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=c4153d54c16558b9b06d40421b5a5744,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=272&h=153&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=94777b3e95516cac17d28c77f26b6a1c,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=160&h=90&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=5f3d335e1477ef2c3dbb82a40f27ca33,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=48&h=27&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=1f15ce0159b26b47a3be3d0e802e0ffc,415.0,,,,,0.8,,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=560&h=315&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=4358b890a60ce81d596055863cf19b1e,https://ksr-ugc.imgix.net/assets/015/458/122/0b6b0cc2ebf22d0ee5bd044b90cd2e26_original.jpg?ixlib=rb-2.0.0&crop=faces&w=1552&h=873&fit=crop&v=1488422527&auto=format&frame=1&q=92&s=8da146de3e5f853f6a34f4314925b587,2873314,,,,,,2873314,True,False,inactive,2017-02-10 05:25:15,,shipd-ultimate-storytelling-app-for-2,False,False,failed,2017-04-17 01:46:47,0.71136455,https://www.kickstarter.com/projects/1399455738/shipd-ultimate-storytelling-app-for-2?ref=discovery_category_newest,https://www.kickstarter.com/projects/1399455738/shipd-ultimate-storytelling-app-for-2/rewards,295.21628825,international
